I|2600594|650148|650148|0|2199
I|2601058|650264|650264|0|1938
I|2602050|650512|650512|0|4453
I|2602110|649982|650527|4393|0
I|2602722|650680|650680|0|8369
I|2603070|650767|650767|0|6292
I|2603082|650770|650770|0|884
I|2603090|650772|650772|0|7825
I|2603094|646568|650773|9865|0
I|2603102|648182|650775|2968|0
I|2603110|646420|650777|7833|0
I|2603118|646290|650779|289|0
I|2603122|650780|650780|0|1395
I|2603126|649220|650781|3328|0
I|2603134|643972|650783|6952|0
I|2603138|650784|650784|0|2966
I|2603142|640722|650785|1408|0
I|2603166|650714|650791|7383|0
I|2603170|650792|650792|0|1234
I|2603182|636938|650795|6515|0
I|2603186|650796|650796|0|1841
I|2603210|650802|650802|0|8014
I|2603214|646254|650803|5800|0
I|2603238|648718|650809|3912|0
I|2603246|641764|650811|6803|0
I|2603250|650812|650812|0|4566
I|2603262|634586|650815|5888|0
I|2603266|650816|650816|0|6934
I|2603270|643138|650817|4661|0
I|2603274|650818|650818|0|6919
I|2603298|650824|650824|0|4511
I|2603302|649268|650825|528|0
I|2603318|647210|650829|9984|0
I|2603322|650830|650830|0|7628
I|2603330|650832|650832|0|6535
I|2603334|640310|650833|6728|0
I|2603366|650704|650841|1809|0
I|2603370|650842|650842|0|8327
I|2603378|650844|650844|0|7315
I|2603382|647592|650845|8298|0
I|2603386|650846|650846|0|8254
I|2603390|628962|650847|4376|0
I|2603394|650848|650848|0|8762
I|2603402|650850|650850|0|6536
I|2603410|650852|650852|0|6194
I|2603414|634776|650853|9867|0
I|2603422|648006|650855|627|0
I|2603430|639362|650857|7268|0
I|2603442|650860|650860|0|9022
I|2603466|650866|650866|0|9808
I|2603482|650870|650870|0|6254
I|2603486|647276|650871|5407|0
I|2603490|650872|650872|0|3003
I|2603506|650876|650876|0|9479
I|2603510|644030|650877|8314|0
I|2603514|650878|650878|0|6536
I|2603522|650880|650880|0|8229
I|2603534|642972|650883|5761|0
I|2603546|650886|650886|0|6694
I|2603550|635778|650887|8800|0
I|2603554|650888|650888|0|5638
I|2603558|647696|650889|718|0
I|2603586|650896|650896|0|3559
I|2603606|605344|650901|2845|0
I|2603618|650904|650904|0|9703
I|2603626|650906|650906|0|5326
I|2603634|650908|650908|0|2659
I|2603646|650376|650911|4631|0
I|2603650|650912|650912|0|5682
I|2603654|640726|650913|6655|0
I|2603662|632626|650915|8558|0
I|2603690|650922|650922|0|7602
I|2603706|650926|650926|0|3965
I|2603714|650928|650928|0|4016
I|2603722|650930|650930|0|646
I|2603730|650932|650932|0|3315
I|2603734|614064|650933|7027|0
I|2603738|650934|650934|0|2570
I|2603750|645632|650937|6861|0
I|2603758|648158|650939|4004|0
I|2603762|650940|650940|0|9369
I|2603770|650942|650942|0|7749
I|2603782|634636|650945|4711|0
I|2603786|650946|650946|0|8965
I|2603790|638054|650947|1254|0
I|2603802|650950|650950|0|4831
I|2603806|646948|650951|5831|0
I|2603814|648000|650953|8768|0
I|2603830|648188|650957|3517|0
I|2603894|639586|650973|417|0
I|2603902|635160|650975|1698|0
I|2603910|635020|650977|4124|0
I|2603914|650978|650978|0|9127
I|2603922|650980|650980|0|232
I|2603926|649204|650981|9706|0
I|2603942|638120|650985|3905|0
I|2603950|634470|650987|6056|0
I|2603954|650988|650988|0|8558
I|2603962|650990|650990|0|1110
I|2603970|650992|650992|0|15
I|2603974|646548|650993|195|0
I|2603982|648312|650995|7514|0
I|2603990|648714|650997|812|0
I|2603998|632806|650999|5344|0
I|2604006|646620|651001|8773|0
I|2604030|635050|651007|9548|0
I|2604038|643546|651009|3478|0
I|2604070|634282|651017|572|0
I|2604074|651018|651018|0|1775
I|2604078|649402|651019|1368|0
I|2604106|651026|651026|0|5865
I|2604118|643182|651029|8482|0
I|2604126|641564|651031|5641|0
I|2604130|651032|651032|0|8997
I|2604134|646008|651033|5611|0
I|2604146|651036|651036|0|3059
I|2604162|651040|651040|0|8729
I|2604166|650664|651041|91|0
I|2604170|651042|651042|0|3883
I|2604174|648488|651043|8625|0
I|2604182|632140|651045|6104|0
I|2604186|651046|651046|0|2019
I|2604190|647926|651047|3062|0
I|2604194|651048|651048|0|8199
I|2604198|644550|651049|7872|0
I|2604206|649890|651051|2792|0
I|2604214|636364|651053|29|0
I|2604230|649448|651057|8050|0
I|2604238|641752|651059|8884|0
I|2604242|651060|651060|0|2464
I|2604246|644852|651061|4055|0
I|2604250|651062|651062|0|1001
I|2604258|651064|651064|0|849
I|2604266|651066|651066|0|2342
I|2604278|640502|651069|1479|0
I|2604286|647694|651071|9976|0
I|2604290|651072|651072|0|9253
I|2604298|651074|651074|0|2712
I|2604302|648222|651075|8191|0
I|2604310|645492|651077|1608|0
I|2604314|651078|651078|0|7225
I|2604318|648288|651079|5528|0
I|2604322|651080|651080|0|1493
I|2604346|651086|651086|0|9685
I|2604358|636948|651089|3791|0
I|2604370|651092|651092|0|5657
I|2604378|651094|651094|0|7944
I|2604382|649866|651095|3170|0
I|2604386|651096|651096|0|7943
I|2604390|646300|651097|2185|0
I|2604402|651100|651100|0|9605
I|2604406|632676|651101|3141|0
I|2604414|636890|651103|9549|0
I|2604418|651104|651104|0|5515
I|2604426|651106|651106|0|8627
I|2604462|628798|651115|8102|0
I|2604474|651118|651118|0|556
I|2604478|650216|651119|6937|0
I|2604482|651120|651120|0|5542
I|2604486|644046|651121|2710|0
