I|1500349|7420|AAAAAAAAAAAACRF|2017-07-08 00:13:51|ACTV
I|1500350|5116|AAAAAAAAAAAABGC|2017-07-08 00:13:54|ACTV
I|1500351|6436|AAAAAAAAAAAACCS|2017-07-08 00:14:31|ACTV
I|1500352|6575|AAAAAAAAAAAACNJ|2017-07-08 00:14:38|ACTV
I|1500353|4661|AAAAAAAAAAAADSV|2017-07-08 00:14:43|ACTV
I|1500354|6253|AAAAAAAAAAAAAVZ|2017-07-08 00:15:04|CNCL
I|1500355|1388|AAAAAAAAAAAACWF|2017-07-08 00:15:30|CNCL
I|1500356|2518|AAAAAAAAAAAABWJ|2017-07-08 00:15:46|ACTV
I|1500357|941|AAAAAAAAAAAAARU|2017-07-08 00:15:53|ACTV
I|1500358|4955|AAAAAAAAAAAAAGN|2017-07-08 00:16:11|ACTV
I|1500359|1138|AAAAAAAAAAAADGI|2017-07-08 00:16:44|ACTV
I|1500360|7629|AAAAAAAAAAAAEKP|2017-07-08 00:17:22|ACTV
I|1500361|4089|AAAAAAAAAAAADQG|2017-07-08 00:17:45|ACTV
I|1500362|6597|AAAAAAAAAAAABMC|2017-07-08 00:18:02|ACTV
I|1500363|2664|AAAAAAAAAAAAEQH|2017-07-08 00:18:42|ACTV
I|1500364|1511|AAAAAAAAAAAACXY|2017-07-08 00:19:04|CNCL
I|1500365|1335|AAAAAAAAAAAAACM|2017-07-08 00:19:45|CNCL
I|1500366|559|AAAAAAAAAAAABWQ|2017-07-08 00:20:13|ACTV
I|1500367|227|AAAAAAAAAAAACMJ|2017-07-08 00:20:40|ACTV
I|1500368|3533|AAAAAAAAAAAAEBN|2017-07-08 00:21:25|ACTV
I|1500369|4262|AAAAAAAAAAAACXS|2017-07-08 00:21:25|ACTV
I|1500370|1852|AAAAAAAAAAAACUB|2017-07-08 00:21:33|ACTV
I|1500371|6001|AAAAAAAAAAAAAHE|2017-07-08 00:22:11|ACTV
I|1500372|6947|AAAAAAAAAAAADMU|2017-07-08 00:22:26|ACTV
I|1500373|6572|AAAAAAAAAAAACRM|2017-07-08 00:22:51|ACTV
I|1500374|984|AAAAAAAAAAAADJP|2017-07-08 00:23:36|CNCL
I|1500375|3868|AAAAAAAAAAAAAZM|2017-07-08 00:24:01|CNCL
I|1500376|267|AAAAAAAAAAAAATL|2017-07-08 00:24:46|ACTV
I|1500377|4488|AAAAAAAAAAAAAFL|2017-07-08 00:25:32|ACTV
I|1500378|3731|AAAAAAAAAAAACPW|2017-07-08 00:25:53|ACTV
I|1500379|5420|AAAAAAAAAAAADGT|2017-07-08 00:26:27|ACTV
I|1500380|1836|AAAAAAAAAAAACFM|2017-07-08 00:26:38|ACTV
I|1500381|2172|AAAAAAAAAAAABOE|2017-07-08 00:27:22|ACTV
I|1500382|2494|AAAAAAAAAAAACLE|2017-07-08 00:27:22|ACTV
I|1500383|329|AAAAAAAAAAAAAPM|2017-07-08 00:27:43|CNCL
I|1500384|836|AAAAAAAAAAAADLV|2017-07-08 00:27:45|CNCL
I|1500385|1781|AAAAAAAAAAAABIB|2017-07-08 00:28:08|ACTV
I|1500386|5455|AAAAAAAAAAAAAQZ|2017-07-08 00:28:32|ACTV
I|1500387|1106|AAAAAAAAAAAABUB|2017-07-08 00:29:20|ACTV
I|1500388|6913|AAAAAAAAAAAABIR|2017-07-08 00:29:45|ACTV
I|1500389|5545|AAAAAAAAAAAAAWD|2017-07-08 00:30:34|ACTV
I|1500390|6117|AAAAAAAAAAAACKN|2017-07-08 00:31:05|ACTV
I|1500391|5075|AAAAAAAAAAAACZF|2017-07-08 00:31:48|ACTV
I|1500392|3956|AAAAAAAAAAAAEDU|2017-07-08 00:32:28|ACTV
I|1500393|190|AAAAAAAAAAAAARI|2017-07-08 00:32:57|CNCL
I|1500394|4269|AAAAAAAAAAAAAPT|2017-07-08 00:33:14|CNCL
I|1500395|2859|AAAAAAAAAAAABOE|2017-07-08 00:33:44|ACTV
I|1500396|2311|AAAAAAAAAAAABBM|2017-07-08 00:34:30|ACTV
I|1500397|6510|AAAAAAAAAAAAEIV|2017-07-08 00:35:09|ACTV
I|1500398|7375|AAAAAAAAAAAABRA|2017-07-08 00:35:52|ACTV
I|1500399|5235|AAAAAAAAAAAAEMJ|2017-07-08 00:36:32|ACTV
I|1500400|4484|AAAAAAAAAAAAESC|2017-07-08 00:36:41|ACTV
I|1500401|1785|AAAAAAAAAAAAEGY|2017-07-08 00:36:43|ACTV
I|1500402|7202|AAAAAAAAAAAAAUD|2017-07-08 00:37:13|ACTV
I|1500403|2614|AAAAAAAAAAAADHU|2017-07-08 00:37:17|CNCL
I|1500404|4519|AAAAAAAAAAAAEHX|2017-07-08 00:37:33|CNCL
I|1500405|744|AAAAAAAAAAAAEIA|2017-07-08 00:38:18|ACTV
I|1500406|1533|AAAAAAAAAAAAAZP|2017-07-08 00:38:46|ACTV
I|1500407|2409|AAAAAAAAAAAAAYC|2017-07-08 00:39:14|ACTV
I|1500408|1609|AAAAAAAAAAAAAAW|2017-07-08 00:39:29|ACTV
I|1500409|7618|AAAAAAAAAAAAAMO|2017-07-08 00:39:57|ACTV
I|1500410|829|AAAAAAAAAAAAEPN|2017-07-08 00:40:27|ACTV
I|1500411|595|AAAAAAAAAAAACHO|2017-07-08 00:40:44|ACTV
I|1500412|232|AAAAAAAAAAAAARB|2017-07-08 00:41:06|ACTV
I|1500413|96|AAAAAAAAAAAACAS|2017-07-08 00:41:47|CNCL
I|1500414|5614|AAAAAAAAAAAADWE|2017-07-08 00:41:47|CNCL
I|1500415|4858|AAAAAAAAAAAADBQ|2017-07-08 00:41:52|ACTV
I|1500416|3916|AAAAAAAAAAAADQL|2017-07-08 00:42:38|ACTV
I|1500417|5040|AAAAAAAAAAAAEXC|2017-07-08 00:43:05|ACTV
I|1500418|3952|AAAAAAAAAAAABAP|2017-07-08 00:43:34|ACTV
I|1500419|2534|AAAAAAAAAAAABJR|2017-07-08 00:44:12|ACTV
I|1500420|2672|AAAAAAAAAAAAEQK|2017-07-08 00:44:34|ACTV
I|1500421|7125|AAAAAAAAAAAAELC|2017-07-08 00:45:24|ACTV
I|1500422|5859|AAAAAAAAAAAAAIB|2017-07-08 00:45:38|ACTV
I|1500423|238|AAAAAAAAAAAABFN|2017-07-08 00:45:45|CNCL
I|1500424|4930|AAAAAAAAAAAABTU|2017-07-08 00:46:31|CNCL
I|1500425|5931|AAAAAAAAAAAACBK|2017-07-08 00:47:21|ACTV
I|1500426|6538|AAAAAAAAAAAACAQ|2017-07-08 00:47:56|ACTV
I|1500427|4124|AAAAAAAAAAAACJK|2017-07-08 00:48:29|ACTV
I|1500428|5791|AAAAAAAAAAAAEFL|2017-07-08 00:48:49|ACTV
I|1500429|3556|AAAAAAAAAAAACLK|2017-07-08 00:49:34|ACTV
I|1500430|7597|AAAAAAAAAAAABON|2017-07-08 00:50:23|ACTV
I|1500431|7745|AAAAAAAAAAAAAAN|2017-07-08 00:50:52|ACTV
I|1500432|6496|AAAAAAAAAAAAEWU|2017-07-08 00:51:15|ACTV
I|1500433|2142|AAAAAAAAAAAACIN|2017-07-08 00:51:59|CNCL
I|1500434|88|AAAAAAAAAAAACNX|2017-07-08 00:52:15|CNCL
I|1500435|5035|AAAAAAAAAAAACYW|2017-07-08 00:52:52|ACTV
I|1500436|70|AAAAAAAAAAAABWF|2017-07-08 00:53:09|ACTV
I|1500437|1296|AAAAAAAAAAAABXZ|2017-07-08 00:53:17|ACTV
I|1500438|3214|AAAAAAAAAAAAASA|2017-07-08 00:53:44|ACTV
I|1500439|1154|AAAAAAAAAAAACXS|2017-07-08 00:53:54|ACTV
I|1500440|3638|AAAAAAAAAAAAAYZ|2017-07-08 00:54:30|ACTV
I|1500441|2606|AAAAAAAAAAAABHJ|2017-07-08 00:54:31|ACTV
I|1500442|6463|AAAAAAAAAAAADLJ|2017-07-08 00:54:59|ACTV
I|1500443|1834|AAAAAAAAAAAAAFL|2017-07-08 00:55:39|CNCL
I|1500444|708|AAAAAAAAAAAADIC|2017-07-08 00:56:01|CNCL
I|1500445|6091|AAAAAAAAAAAADMQ|2017-07-08 00:56:12|ACTV
I|1500446|3589|AAAAAAAAAAAADXC|2017-07-08 00:56:40|ACTV
I|1500447|480|AAAAAAAAAAAABON|2017-07-08 00:56:43|ACTV
I|1500448|2369|AAAAAAAAAAAACOR|2017-07-08 00:57:23|ACTV
I|1500449|6621|AAAAAAAAAAAADNO|2017-07-08 00:58:10|ACTV
I|1500450|5295|AAAAAAAAAAAAAPT|2017-07-08 00:58:30|ACTV
I|1500451|304|AAAAAAAAAAAAEMB|2017-07-08 00:59:10|ACTV
I|1500452|3023|AAAAAAAAAAAADYT|2017-07-08 00:59:37|ACTV
I|1500453|1846|AAAAAAAAAAAACNQ|2017-07-08 01:00:08|CNCL
I|1500454|4416|AAAAAAAAAAAAAYJ|2017-07-08 01:00:10|CNCL
I|1500455|4482|AAAAAAAAAAAACBP|2017-07-08 01:00:40|ACTV
I|1500456|2540|AAAAAAAAAAAADPR|2017-07-08 01:00:55|ACTV
I|1500457|7158|AAAAAAAAAAAACKH|2017-07-08 01:01:10|ACTV
I|1500458|4634|AAAAAAAAAAAAEDU|2017-07-08 01:01:24|ACTV
I|1500459|4416|AAAAAAAAAAAACDS|2017-07-08 01:02:09|ACTV
I|1500460|1359|AAAAAAAAAAAABVM|2017-07-08 01:02:13|ACTV
I|1500461|54|AAAAAAAAAAAAAYM|2017-07-08 01:02:59|ACTV
I|1500462|5889|AAAAAAAAAAAACPI|2017-07-08 01:03:01|ACTV
I|1500463|107|AAAAAAAAAAAADPU|2017-07-08 01:03:50|CNCL
I|1500464|783|AAAAAAAAAAAAEEI|2017-07-08 01:04:28|CNCL
I|1500465|1653|AAAAAAAAAAAAAZH|2017-07-08 01:05:17|ACTV
I|1500466|6269|AAAAAAAAAAAAEDA|2017-07-08 01:05:32|ACTV
I|1500467|4947|AAAAAAAAAAAABXE|2017-07-08 01:06:00|ACTV
I|1500468|1982|AAAAAAAAAAAAEXI|2017-07-08 01:06:27|ACTV
I|1500469|3812|AAAAAAAAAAAABVM|2017-07-08 01:07:11|ACTV
I|1500470|859|AAAAAAAAAAAAAXS|2017-07-08 01:07:15|ACTV
I|1500471|2489|AAAAAAAAAAAADGQ|2017-07-08 01:07:28|ACTV
I|1500472|4086|AAAAAAAAAAAAART|2017-07-08 01:07:34|CNCL
I|1500473|1900|AAAAAAAAAAAABHP|2017-07-08 01:07:50|CNCL
I|1500474|7382|AAAAAAAAAAAACPP|2017-07-08 01:08:05|ACTV
I|1500475|1160|AAAAAAAAAAAAEWI|2017-07-08 01:08:31|ACTV
I|1500476|703|AAAAAAAAAAAAAAN|2017-07-08 01:09:07|ACTV
I|1500477|2042|AAAAAAAAAAAADKL|2017-07-08 01:09:12|ACTV
I|1500478|2448|AAAAAAAAAAAAELO|2017-07-08 01:09:37|ACTV
I|1500479|4143|AAAAAAAAAAAABGC|2017-07-08 01:10:25|ACTV
I|1500480|7085|AAAAAAAAAAAABTW|2017-07-08 01:11:00|ACTV
I|1500481|3243|AAAAAAAAAAAAAWU|2017-07-08 01:11:33|ACTV
I|1500482|3489|AAAAAAAAAAAABZQ|2017-07-08 01:11:50|CNCL
I|1500483|4908|AAAAAAAAAAAABKB|2017-07-08 01:11:54|CNCL
I|1500484|7640|AAAAAAAAAAAAEOQ|2017-07-08 01:12:27|ACTV
I|1500485|5856|AAAAAAAAAAAAERW|2017-07-08 01:13:13|ACTV
I|1500486|3685|AAAAAAAAAAAADZO|2017-07-08 01:13:28|ACTV
I|1500487|3703|AAAAAAAAAAAABYK|2017-07-08 01:13:42|ACTV
I|1500488|1559|AAAAAAAAAAAAEXJ|2017-07-08 01:13:54|ACTV
I|1500489|485|AAAAAAAAAAAABJI|2017-07-08 01:14:34|ACTV
I|1500490|5215|AAAAAAAAAAAAEBQ|2017-07-08 01:14:55|ACTV
I|1500491|6312|AAAAAAAAAAAADBC|2017-07-08 01:15:40|ACTV
I|1500492|1206|AAAAAAAAAAAABFI|2017-07-08 01:15:52|CNCL
I|1500493|306|AAAAAAAAAAAACEQ|2017-07-08 01:16:31|CNCL
I|1500494|6310|AAAAAAAAAAAAEIR|2017-07-08 01:17:16|ACTV
I|1500495|7292|AAAAAAAAAAAAARF|2017-07-08 01:17:54|ACTV
I|1500496|4084|AAAAAAAAAAAADSM|2017-07-08 01:18:27|ACTV
I|1500497|6377|AAAAAAAAAAAADVR|2017-07-08 01:19:16|ACTV
I|1500498|6390|AAAAAAAAAAAACHB|2017-07-08 01:19:16|ACTV
I|1500499|3373|AAAAAAAAAAAABSD|2017-07-08 01:19:47|ACTV
I|1500500|6826|AAAAAAAAAAAACXK|2017-07-08 01:19:58|ACTV
I|1500501|6443|AAAAAAAAAAAAAQO|2017-07-08 01:20:42|ACTV
I|1500502|3950|AAAAAAAAAAAAARB|2017-07-08 01:21:26|CNCL
I|1500503|396|AAAAAAAAAAAADOA|2017-07-08 01:21:49|CNCL
I|1500504|6851|AAAAAAAAAAAACTL|2017-07-08 01:22:27|ACTV
I|1500505|7367|AAAAAAAAAAAACHR|2017-07-08 01:22:53|ACTV
I|1500506|5858|AAAAAAAAAAAAEXH|2017-07-08 01:23:41|ACTV
I|1500507|1141|AAAAAAAAAAAACDI|2017-07-08 01:24:30|ACTV
I|1500508|3587|AAAAAAAAAAAAEEN|2017-07-08 01:24:53|ACTV
I|1500509|4389|AAAAAAAAAAAAEXX|2017-07-08 01:25:07|ACTV
I|1500510|1954|AAAAAAAAAAAAAPV|2017-07-08 01:25:36|ACTV
I|1500511|829|AAAAAAAAAAAAADP|2017-07-08 01:25:57|ACTV
I|1500512|2484|AAAAAAAAAAAACOH|2017-07-08 01:26:09|CNCL
I|1500513|4560|AAAAAAAAAAAADGJ|2017-07-08 01:26:12|CNCL
I|1500514|1069|AAAAAAAAAAAACZM|2017-07-08 01:26:27|ACTV
I|1500515|7351|AAAAAAAAAAAABJI|2017-07-08 01:26:54|ACTV
I|1500516|1409|AAAAAAAAAAAADIZ|2017-07-08 01:27:32|ACTV
I|1500517|6604|AAAAAAAAAAAABQG|2017-07-08 01:28:20|ACTV
I|1500518|3250|AAAAAAAAAAAAAZP|2017-07-08 01:29:08|ACTV
I|1500519|328|AAAAAAAAAAAAAOV|2017-07-08 01:29:23|ACTV
I|1500520|2857|AAAAAAAAAAAACJI|2017-07-08 01:29:48|ACTV
I|1500521|2208|AAAAAAAAAAAACVW|2017-07-08 01:29:58|ACTV
I|1500522|3860|AAAAAAAAAAAABDE|2017-07-08 01:30:29|CNCL
I|1500523|6205|AAAAAAAAAAAADZR|2017-07-08 01:30:33|CNCL
I|1500524|979|AAAAAAAAAAAAAXK|2017-07-08 01:31:07|ACTV
I|1500525|3369|AAAAAAAAAAAACDN|2017-07-08 01:31:15|ACTV
I|1500526|2236|AAAAAAAAAAAAEFY|2017-07-08 01:31:52|ACTV
I|1500527|3763|AAAAAAAAAAAAETY|2017-07-08 01:32:13|ACTV
I|1500528|1667|AAAAAAAAAAAADLD|2017-07-08 01:32:24|ACTV
I|1500529|7502|AAAAAAAAAAAADND|2017-07-08 01:33:03|ACTV
I|1500530|6976|AAAAAAAAAAAAAHP|2017-07-08 01:33:32|ACTV
I|1500531|724|AAAAAAAAAAAACIX|2017-07-08 01:34:10|ACTV
I|1500532|3581|AAAAAAAAAAAADLS|2017-07-08 01:34:21|CNCL
I|1500533|663|AAAAAAAAAAAAAIC|2017-07-08 01:34:32|CNCL
I|1500534|7372|AAAAAAAAAAAABQO|2017-07-08 01:34:54|ACTV
I|1500535|4778|AAAAAAAAAAAADSR|2017-07-08 01:35:38|ACTV
I|1500536|4887|AAAAAAAAAAAABJN|2017-07-08 01:36:02|ACTV
I|1500537|6850|AAAAAAAAAAAACIE|2017-07-08 01:36:20|ACTV
I|1500538|2198|AAAAAAAAAAAABZU|2017-07-08 01:36:48|ACTV
I|1500539|5222|AAAAAAAAAAAABGU|2017-07-08 01:36:57|ACTV
I|1500540|2297|AAAAAAAAAAAAEUT|2017-07-08 01:37:46|ACTV
I|1500541|5420|AAAAAAAAAAAADGQ|2017-07-08 01:37:47|ACTV
I|1500542|26|AAAAAAAAAAAADWI|2017-07-08 01:38:12|CNCL
I|1500543|5238|AAAAAAAAAAAACKB|2017-07-08 01:38:42|CNCL
I|1500544|3340|AAAAAAAAAAAABZP|2017-07-08 01:39:06|ACTV
I|1500545|1693|AAAAAAAAAAAACZG|2017-07-08 01:39:34|ACTV
I|1500546|6218|AAAAAAAAAAAAEXQ|2017-07-08 01:39:36|ACTV
I|1500547|3336|AAAAAAAAAAAACAM|2017-07-08 01:39:49|ACTV
I|1500548|699|AAAAAAAAAAAACOF|2017-07-08 01:40:38|ACTV
I|1500549|7472|AAAAAAAAAAAABVP|2017-07-08 01:40:55|ACTV
I|1500550|5909|AAAAAAAAAAAAATN|2017-07-08 01:41:08|ACTV
I|1500551|7014|AAAAAAAAAAAADYM|2017-07-08 01:41:37|ACTV
I|1500552|2734|AAAAAAAAAAAABGU|2017-07-08 01:42:27|CNCL
I|1500553|945|AAAAAAAAAAAACKB|2017-07-08 01:42:57|CNCL
I|1500554|6127|AAAAAAAAAAAABVA|2017-07-08 01:43:07|ACTV
I|1500555|4481|AAAAAAAAAAAABTQ|2017-07-08 01:43:21|ACTV
I|1500556|5022|AAAAAAAAAAAABXR|2017-07-08 01:43:26|ACTV
I|1500557|2310|AAAAAAAAAAAACVR|2017-07-08 01:43:28|ACTV
I|1500558|7703|AAAAAAAAAAAADNP|2017-07-08 01:44:01|ACTV
I|1500559|7146|AAAAAAAAAAAAEXM|2017-07-08 01:44:12|ACTV
I|1500560|6522|AAAAAAAAAAAACNB|2017-07-08 01:44:59|ACTV
I|1500561|2467|AAAAAAAAAAAACMP|2017-07-08 01:45:26|CNCL
I|1500562|982|AAAAAAAAAAAACBI|2017-07-08 01:46:00|CNCL
I|1500563|7071|AAAAAAAAAAAABXR|2017-07-08 01:46:06|ACTV
I|1500564|3901|AAAAAAAAAAAAEXC|2017-07-08 01:46:56|ACTV
I|1500565|3208|AAAAAAAAAAAACYV|2017-07-08 01:47:33|ACTV
I|1500566|3537|AAAAAAAAAAAADJL|2017-07-08 01:48:17|ACTV
I|1500567|509|AAAAAAAAAAAAEUO|2017-07-08 01:48:27|ACTV
I|1500568|2411|AAAAAAAAAAAACDE|2017-07-08 01:49:11|ACTV
I|1500569|1934|AAAAAAAAAAAAESR|2017-07-08 01:49:20|ACTV
I|1500570|7386|AAAAAAAAAAAADTG|2017-07-08 01:49:24|ACTV
I|1500571|5936|AAAAAAAAAAAACIR|2017-07-08 01:49:25|CNCL
I|1500572|4964|AAAAAAAAAAAAAIE|2017-07-08 01:50:08|CNCL
I|1500573|6116|AAAAAAAAAAAACYS|2017-07-08 01:50:40|ACTV
I|1500574|7436|AAAAAAAAAAAACXW|2017-07-08 01:50:51|ACTV
I|1500575|5981|AAAAAAAAAAAAAGS|2017-07-08 01:51:04|ACTV
I|1500576|233|AAAAAAAAAAAAAOO|2017-07-08 01:51:05|ACTV
I|1500577|2039|AAAAAAAAAAAAAKX|2017-07-08 01:51:41|ACTV
I|1500578|200|AAAAAAAAAAAAEKP|2017-07-08 01:52:17|ACTV
I|1500579|5909|AAAAAAAAAAAABRA|2017-07-08 01:52:53|ACTV
I|1500580|310|AAAAAAAAAAAAAPK|2017-07-08 01:53:03|ACTV
I|1500581|3244|AAAAAAAAAAAADSO|2017-07-08 01:53:04|CNCL
I|1500582|4926|AAAAAAAAAAAADVX|2017-07-08 01:53:22|CNCL
I|1500583|3819|AAAAAAAAAAAAEEM|2017-07-08 01:54:11|ACTV
I|1500584|7677|AAAAAAAAAAAACMQ|2017-07-08 01:54:33|ACTV
I|1500585|3610|AAAAAAAAAAAAEUH|2017-07-08 01:54:48|ACTV
I|1500586|197|AAAAAAAAAAAABDO|2017-07-08 01:54:52|ACTV
I|1500587|4879|AAAAAAAAAAAAEHF|2017-07-08 01:55:16|ACTV
I|1500588|3381|AAAAAAAAAAAAACT|2017-07-08 01:56:02|ACTV
I|1500589|7649|AAAAAAAAAAAACJL|2017-07-08 01:56:14|ACTV
I|1500590|1910|AAAAAAAAAAAAAQV|2017-07-08 01:56:45|ACTV
I|1500591|620|AAAAAAAAAAAADYY|2017-07-08 01:57:31|CNCL
I|1500592|252|AAAAAAAAAAAAAPZ|2017-07-08 01:58:08|CNCL
I|1500593|4320|AAAAAAAAAAAADGA|2017-07-08 01:58:27|ACTV
I|1500594|619|AAAAAAAAAAAAEUH|2017-07-08 01:59:11|ACTV
I|1500595|2366|AAAAAAAAAAAABGX|2017-07-08 01:59:17|ACTV
I|1500596|7048|AAAAAAAAAAAACMD|2017-07-08 02:00:06|ACTV
I|1500597|7400|AAAAAAAAAAAADEP|2017-07-08 02:00:28|ACTV
I|1500598|4241|AAAAAAAAAAAADWD|2017-07-08 02:00:32|ACTV
I|1500599|5565|AAAAAAAAAAAACHT|2017-07-08 02:00:33|ACTV
I|1500600|3209|AAAAAAAAAAAAAJS|2017-07-08 02:01:06|ACTV
I|1500601|2686|AAAAAAAAAAAAAGL|2017-07-08 02:01:36|CNCL
I|1500602|4804|AAAAAAAAAAAAATE|2017-07-08 02:02:16|CNCL
I|1500603|4084|AAAAAAAAAAAADIN|2017-07-08 02:02:31|ACTV
I|1500604|1549|AAAAAAAAAAAAEWK|2017-07-08 02:03:06|ACTV
I|1500605|5956|AAAAAAAAAAAABRO|2017-07-08 02:03:13|ACTV
I|1500606|1611|AAAAAAAAAAAACAW|2017-07-08 02:03:33|ACTV
I|1500607|7729|AAAAAAAAAAAABMD|2017-07-08 02:03:54|ACTV
I|1500608|4960|AAAAAAAAAAAACZL|2017-07-08 02:03:58|ACTV
I|1500609|3092|AAAAAAAAAAAAESN|2017-07-08 02:04:03|ACTV
I|1500610|4064|AAAAAAAAAAAACHM|2017-07-08 02:04:51|ACTV
I|1500611|2891|AAAAAAAAAAAADJD|2017-07-08 02:05:21|CNCL
I|1500612|586|AAAAAAAAAAAACRR|2017-07-08 02:05:29|CNCL
I|1500613|7625|AAAAAAAAAAAAEBZ|2017-07-08 02:05:35|ACTV
I|1500614|533|AAAAAAAAAAAACIS|2017-07-08 02:06:24|ACTV
I|1500615|2004|AAAAAAAAAAAAEWW|2017-07-08 02:06:44|ACTV
I|1500616|4630|AAAAAAAAAAAACUO|2017-07-08 02:07:18|ACTV
I|1500617|1159|AAAAAAAAAAAADNH|2017-07-08 02:07:24|ACTV
I|1500618|124|AAAAAAAAAAAADLK|2017-07-08 02:08:12|ACTV
I|1500619|835|AAAAAAAAAAAADEI|2017-07-08 02:08:35|ACTV
I|1500620|7167|AAAAAAAAAAAADIL|2017-07-08 02:08:45|ACTV
I|1500621|2656|AAAAAAAAAAAABVV|2017-07-08 02:09:00|CNCL
I|1500622|1956|AAAAAAAAAAAAASE|2017-07-08 02:09:20|CNCL
I|1500623|6439|AAAAAAAAAAAADJL|2017-07-08 02:09:35|ACTV
I|1500624|3445|AAAAAAAAAAAAELV|2017-07-08 02:09:45|ACTV
I|1500625|639|AAAAAAAAAAAABVV|2017-07-08 02:10:11|ACTV
I|1500626|4500|AAAAAAAAAAAADJY|2017-07-08 02:11:00|ACTV
I|1500627|1761|AAAAAAAAAAAACQV|2017-07-08 02:11:23|ACTV
I|1500628|2365|AAAAAAAAAAAAABU|2017-07-08 02:11:56|ACTV
I|1500629|318|AAAAAAAAAAAAAHN|2017-07-08 02:12:29|ACTV
I|1500630|912|AAAAAAAAAAAAAUP|2017-07-08 02:12:50|ACTV
I|1500631|4991|AAAAAAAAAAAABPJ|2017-07-08 02:13:37|CNCL
I|1500632|2200|AAAAAAAAAAAADTE|2017-07-08 02:13:52|CNCL
I|1500633|2699|AAAAAAAAAAAAAIT|2017-07-08 02:14:32|ACTV
I|1500634|1752|AAAAAAAAAAAACZE|2017-07-08 02:15:10|ACTV
I|1500635|1149|AAAAAAAAAAAAEXA|2017-07-08 02:15:57|ACTV
I|1500636|6955|AAAAAAAAAAAACVO|2017-07-08 02:16:03|ACTV
I|1500637|2488|AAAAAAAAAAAABNQ|2017-07-08 02:16:19|ACTV
I|1500638|6596|AAAAAAAAAAAAEPM|2017-07-08 02:16:25|ACTV
I|1500639|2158|AAAAAAAAAAAACKD|2017-07-08 02:17:03|ACTV
I|1500640|606|AAAAAAAAAAAADEU|2017-07-08 02:17:39|ACTV
I|1500641|1189|AAAAAAAAAAAAAQB|2017-07-08 02:18:28|CNCL
