2009-06-26T15:02:05,552,1627,,,
2009-11-24T19:19:48,13,126,1,,
2014-01-30T15:12:33,4431,8545,0,,
2017-06-16T13:46:05,4831,9336,,,
2015-10-24T04:42:27,173,751,,,
2012-11-30T13:58:28,1108,2094,0,,
2012-12-06T12:17:19,4039,7796,2,,
2009-12-19T08:52:33,255,3476,2,,
2007-08-06T09:09:04,65,113,1,,
2007-12-15T22:45:28,122,300,1,,
2011-11-20T00:59:12,486,4597,,,
2014-01-31T01:02:06,4160,8019,1,,
2011-03-07T13:44:34,237,1317,1,,
2012-08-19T04:31:27,1010,1894,,,
2015-11-03T23:05:29,4437,8568,2,,
2008-09-03T08:40:09,787,1467,,,
2008-07-11T19:23:57,62,114,,,
2014-11-05T01:16:25,671,2683,1,,
2011-10-05T22:40:36,104,3266,2,,
2011-12-14T22:37:43,3395,6540,1,,
2009-11-15T18:38:43,783,1463,1,,
2011-03-21T09:04:28,289,3305,1,,
2010-11-13T15:45:33,99,133,1,,
2016-06-27T16:33:05,3733,7201,1,,
2008-05-20T11:01:55,483,874,2,,
2009-02-23T23:49:20,88,2262,1,,
2011-05-18T16:09:02,1427,3270,1,,
2014-06-12T02:05:03,1517,9085,1,,
2008-04-18T17:27:39,384,1062,1,,
2015-04-13T19:19:32,5353,10351,1,,
2008-03-12T16:32:01,443,800,1,,
2012-05-11T08:55:07,2960,6464,1,,
2011-11-06T10:27:03,386,692,1,,
2008-11-30T03:43:46,236,389,1,,
2011-04-06T06:24:35,2565,4928,,,
2009-08-09T12:07:22,1342,2549,2,,
2014-01-11T20:16:41,3414,6576,,,
2016-07-06T14:29:42,271,7364,2,,
2013-11-12T18:13:26,509,5508,,,
2009-08-16T01:50:51,799,1496,1,,
2007-09-25T07:39:15,50,50,1,,
2012-08-02T00:05:29,1178,5378,1,,
2010-05-20T12:31:53,403,1622,1,,
2008-03-28T10:55:50,373,662,1,,
2017-04-12T06:18:23,3802,8389,1,,
2011-10-07T23:09:19,2551,5612,2,,
2013-08-03T13:52:44,1041,1959,,,
2014-05-17T10:38:20,27,5301,1,,
2010-11-22T03:00:42,1648,3726,1,,
2008-12-10T15:42:48,174,400,2,,
2009-02-10T23:29:55,77,77,2,,
2011-03-27T07:16:47,2208,4231,1,,
2015-06-01T04:47:26,1004,6980,1,,
2012-10-20T10:05:54,136,850,0,,
2009-03-13T19:32:01,942,1913,2,,
2010-07-06T19:44:19,1780,3395,,,
2013-09-21T03:57:08,916,1715,,,
2012-07-18T18:49:16,2045,3915,,,
2013-09-06T23:05:05,3237,7538,,,
2010-07-10T23:00:34,1531,2908,1,,
2013-10-21T08:06:36,1375,2616,0,,
2012-02-10T23:30:57,131,3197,1,,
2008-11-26T13:18:51,166,1318,2,,
2007-11-30T19:59:27,74,614,,,
2016-11-15T01:52:02,5766,11155,1,,
2008-10-23T11:16:30,100,264,2,,
2014-03-04T06:50:50,454,811,1,,
2013-12-15T17:44:06,3713,8799,1,,
2010-07-16T10:55:20,204,340,0,,
2013-07-31T01:18:36,613,1843,1,,
2016-12-08T08:08:07,3464,6677,1,,
2010-10-10T23:31:41,1942,3710,1,,
2013-06-06T05:18:15,3499,6746,1,,
2015-03-02T23:44:30,1593,8066,1,,
2011-11-26T12:34:03,743,3130,1,,
2016-04-02T07:28:00,584,3024,,,
2013-01-08T19:09:58,3659,7042,0,,
2017-03-04T03:57:37,2483,4761,0,,
2016-03-24T04:15:10,239,4534,1,,
2012-04-29T23:29:08,370,1133,1,,
2015-10-31T17:00:55,2242,4299,,,
2016-11-21T00:51:18,1022,4498,1,,
2016-05-16T20:01:09,210,346,1,,
2017-06-22T18:46:48,2200,8555,,,
2013-10-19T00:34:17,2090,3994,2,,
2016-10-01T08:46:22,2074,5408,1,,
2016-12-28T08:48:40,1578,3510,2,,
2011-06-16T00:24:13,889,5194,1,,
2011-01-14T10:08:32,280,1941,1,,
2015-03-29T19:30:57,2423,5751,,,
2017-02-03T18:39:47,3716,9078,1,,
2011-07-01T00:50:30,884,2678,2,,
2012-05-20T08:32:41,95,112,2,,
2009-07-05T02:30:20,1324,2514,1,,
2013-03-20T12:26:58,106,6737,2,,
2012-03-02T19:41:32,480,871,1,,
2017-05-12T17:05:46,2899,10615,,,
2009-07-19T06:59:21,331,586,2,,
2010-06-05T13:42:20,49,2578,,,
2014-04-26T14:38:27,3337,6431,1,,
2016-08-07T03:02:23,3873,7460,1,,
2015-03-02T20:19:31,5178,10006,,,
2008-09-23T06:37:36,735,1364,1,,
2008-02-20T14:26:59,129,180,1,,
2009-02-16T21:03:25,433,773,1,,
2013-02-08T23:21:29,1255,2377,2,,
2008-11-15T05:46:24,393,1024,,,
2010-12-17T22:53:38,978,2470,,,
2016-09-11T02:37:42,563,1022,1,,
2009-12-24T05:58:57,704,3240,0,,
2012-06-13T21:30:38,146,1275,,,
2008-06-17T07:29:05,172,1380,1,,
2012-12-03T16:38:44,346,2261,,,
2014-06-17T21:06:53,5294,10224,1,,
2007-12-14T17:07:51,334,589,,,
2013-01-27T20:12:06,711,1323,,,
2016-09-24T12:49:20,2947,5667,1,,
2009-09-23T14:39:29,477,868,2,,
2013-07-25T22:56:15,3733,7201,2,,
2015-05-01T23:21:34,4702,9071,1,,
2007-07-22T22:26:54,36,36,1,,
2009-08-07T10:10:46,1604,3049,,,
2011-04-21T22:45:31,204,340,1,,
2008-08-11T16:25:41,357,1066,1,,
2012-03-03T20:52:27,1195,2266,1,,
2015-11-25T03:22:54,2006,5158,0,,
2010-05-01T07:25:48,69,69,1,,
2014-01-03T07:40:38,527,1907,1,,
2010-08-03T16:17:14,1689,3219,0,,
2010-08-28T16:32:13,1804,3436,,,
2013-08-21T11:33:19,3288,6331,1,,
2016-12-03T20:25:49,6272,12137,1,,
2016-11-13T19:36:08,2272,4346,,,
2014-05-17T16:27:25,1877,3577,1,,
2009-06-04T01:50:13,388,694,1,,
2012-01-26T08:19:13,340,2047,,,
2012-01-02T13:32:41,2628,5042,0,,
2015-12-16T18:27:42,80,97,0,,
2010-02-07T07:12:53,893,2887,1,,
2009-03-02T11:07:32,499,907,1,,
2011-04-22T08:24:04,526,2569,1,,
2016-11-01T14:36:25,1738,3319,0,,
2014-05-08T16:17:16,2304,4412,1,,
2012-11-03T03:26:58,613,4777,2,,
2016-12-10T10:55:01,7275,14075,,,
2012-02-06T14:32:08,294,515,,,
2015-06-15T09:42:22,880,10623,2,,
2015-05-14T05:14:15,1644,4001,2,,
2010-04-06T23:38:08,1439,2731,,,
2017-06-30T19:52:36,2054,14953,,,
2016-01-10T23:25:32,1111,2097,1,,
2008-12-04T23:33:58,730,1452,1,,
2015-04-05T06:36:35,2494,4789,2,,
2014-12-28T17:20:34,2421,4648,1,,
2013-06-22T14:01:47,387,6426,2,,
2008-09-21T09:36:01,265,1733,1,,
2015-10-12T19:15:30,4842,9347,1,,
2014-05-14T00:14:49,2210,6003,,,
2016-06-29T08:33:01,3423,6585,2,,
2016-01-01T18:47:11,2927,5630,,,
2009-07-24T22:15:29,116,403,1,,
2008-05-23T15:22:36,289,537,0,,
2015-11-01T20:51:47,1381,3277,1,,
2009-07-27T03:04:23,1024,1925,0,,
2016-01-31T02:09:45,411,9500,1,,
2012-07-05T18:40:22,2811,7094,,,
2009-08-15T01:15:37,1444,2813,0,,
2009-07-26T16:32:38,210,346,1,,
2010-12-09T08:33:41,661,1222,,,
2010-11-27T11:38:42,321,2927,1,,
2013-04-21T12:49:13,971,1821,1,,
2014-05-29T13:38:51,3761,7246,,,
2011-03-07T12:12:57,2498,4793,1,,
2013-07-08T09:32:17,3850,7420,,,
2013-06-10T04:38:21,3800,7319,1,,
2011-10-29T11:31:57,1514,2874,1,,
2010-06-21T22:47:57,1728,3292,,,
2016-10-21T02:01:27,2623,10802,,,
2007-11-12T08:25:49,156,241,2,,
2017-04-01T08:12:39,1363,3272,1,,
2009-07-10T23:47:32,1373,2597,,,
2008-04-04T08:29:46,151,477,1,,
2015-08-22T15:33:46,2264,4338,1,,
2009-05-13T17:26:29,295,516,2,,
2012-02-16T10:53:53,1701,3248,1,,
2017-05-20T15:12:47,2160,11847,1,,
2014-02-24T22:06:04,1861,3561,1,,
2014-03-22T17:11:06,2664,5112,1,,
2015-03-23T05:31:32,1108,6063,1,,
2011-01-11T02:10:50,412,1208,,,
2010-01-18T09:27:54,52,603,,,
2016-04-12T15:33:02,1118,6986,2,,
2014-08-06T14:54:39,4412,8509,,,
2013-08-17T22:50:51,3169,6093,,,
2015-10-23T23:48:35,3647,7030,2,,
2012-10-02T14:59:12,2265,7394,1,,
2013-06-04T10:17:19,2784,8844,1,,
2011-08-31T10:09:51,2769,5319,1,,
2014-04-03T22:33:36,1073,3869,,,
2011-04-27T21:26:32,1531,2908,1,,
2016-02-15T10:12:14,5846,11777,2,,
2013-05-06T21:21:38,3754,7239,1,,
2011-12-31T02:53:46,103,577,0,,
2015-12-08T12:01:57,86,2889,2,,
2015-05-07T00:01:15,619,4911,1,,
2013-08-21T01:17:42,804,1879,2,,
2013-04-21T13:59:58,3323,6400,2,,
2012-12-25T11:25:14,1600,3557,1,,
2007-12-06T14:28:40,333,588,1,,
2008-05-01T16:57:10,364,1099,1,,
2015-12-25T11:15:04,3941,7596,1,,
2011-03-28T01:21:28,2386,4579,2,,
2011-10-12T22:46:31,2595,4975,0,,
2009-08-26T11:01:57,135,336,,,
2014-06-16T03:14:26,1835,3501,,,
2014-12-05T23:52:47,2071,9193,,,
2009-03-10T05:08:04,579,1702,1,,
2014-11-23T06:27:31,3653,9287,2,,
2011-02-09T14:21:02,24,572,1,,
2008-08-28T01:17:07,658,1219,1,,
2009-01-24T09:29:15,138,257,,,
2014-02-18T03:23:14,4823,9311,1,,
2017-05-01T17:35:48,4329,9704,2,,
2010-02-07T09:53:43,2013,3849,1,,
2015-05-29T23:57:35,3085,5941,1,,
2007-11-17T06:11:30,0,0,1,,
2007-11-11T06:52:54,244,414,1,,
2010-08-01T16:14:20,1289,2445,2,,
2009-01-15T23:05:55,1017,1918,2,,
2012-08-20T11:50:06,2673,6847,1,,
2014-02-08T14:52:57,903,1685,,,
2009-08-06T20:42:45,349,2054,1,,
2012-04-05T14:02:38,104,334,1,,
2010-05-11T21:20:38,901,2217,0,,
2007-10-07T14:29:28,117,168,2,,
2012-06-21T23:02:32,364,636,,,
2011-11-06T12:51:52,1816,3932,,,
2016-01-18T07:37:22,1004,6980,1,,
2009-07-16T04:03:26,223,893,2,,
2012-05-20T21:10:43,2380,4556,0,,
2015-05-01T22:05:17,45,1421,1,,
2008-02-21T18:50:18,323,561,,,
2009-12-15T08:56:53,13,126,1,,
2015-08-19T05:45:34,3056,9928,1,,
2010-03-31T09:19:28,1829,3495,,,
2016-11-25T06:05:18,887,1652,1,,
2009-10-14T18:27:06,434,1098,2,,
2015-09-23T09:04:58,804,9882,1,,
2010-11-04T13:25:18,175,2463,1,,
2009-05-30T21:29:37,365,848,1,,
2009-04-27T07:24:04,295,516,,,
2010-12-08T02:25:34,781,2612,1,,
2007-08-31T01:02:05,80,97,,,
2012-03-23T05:26:22,141,1307,2,,
2015-07-28T05:23:52,3234,9155,,,
2015-07-22T13:14:04,1132,3343,1,,
2011-02-24T07:43:58,1858,3541,1,,
2012-12-17T23:03:34,1756,3354,1,,
2017-03-24T16:08:12,5707,11028,1,,
2016-04-30T13:43:36,445,1383,2,,
2012-05-04T09:58:02,275,462,1,,
2007-08-04T01:21:35,6,6,,,
2007-08-18T14:12:57,51,51,,,
2011-05-20T17:36:25,1001,1885,0,,
2009-03-29T00:59:05,80,514,1,,
2013-03-31T18:45:20,2225,4265,,,
2016-11-18T05:44:16,6225,12039,,,
2014-08-04T18:39:15,2777,9744,1,,
2008-08-22T13:31:32,739,1368,1,,
2014-12-29T09:07:03,5160,9971,1,,
2010-12-26T21:01:14,151,338,1,,
2009-01-02T23:30:52,587,1080,,,
2007-07-22T11:21:13,53,53,0,,
2012-03-03T07:45:59,126,177,0,,
2015-10-02T20:16:09,4533,9398,1,,
2015-10-20T06:36:09,731,2648,1,,
2016-06-27T21:54:41,1293,5118,1,,
2010-05-11T06:57:31,227,794,,,
2010-09-05T22:01:06,1566,2977,1,,
2010-01-01T15:52:06,432,862,1,,
2015-10-07T07:41:03,5815,11238,1,,
2014-06-20T02:23:26,3838,7391,1,,
2008-07-21T19:55:32,152,1281,0,,
2013-09-28T14:20:59,622,1626,2,,
2009-12-01T05:11:43,1706,3253,,,
2016-01-03T10:02:49,3785,7287,1,,
2009-05-10T20:51:17,745,1391,1,,
2009-05-18T13:55:17,58,223,1,,
2011-05-14T17:17:04,80,3237,2,,
2009-02-25T07:24:34,110,144,1,,
2015-03-02T05:06:09,909,2741,2,,
2013-08-08T07:26:38,46,718,0,,
2012-03-03T13:42:18,2806,5938,1,,
2012-12-07T22:11:33,739,5899,2,,
2015-09-23T03:18:06,4827,9315,1,,
2016-04-18T13:48:17,1276,2415,1,,
2012-06-15T15:00:52,1722,3286,1,,
2009-09-19T00:12:02,1723,3287,,,
2010-03-05T06:29:48,783,3801,2,,
2016-05-08T03:50:20,460,3209,,,
2009-01-03T21:12:07,265,1733,1,,
2014-08-18T05:11:19,675,7303,1,,
2016-09-06T11:41:04,2245,4887,2,,
2009-09-04T04:11:17,1231,2336,1,,
2012-06-05T04:48:54,1891,3608,1,,
2014-04-20T16:51:16,6,2823,,,
2009-03-09T01:48:51,766,1429,1,,
2008-12-11T15:54:43,690,1285,1,,
2011-05-01T02:45:35,330,3139,1,,
2015-05-08T10:53:36,5797,11424,1,,
2013-04-04T15:26:55,3453,6649,1,,
2008-03-17T08:07:47,38,38,2,,
2007-12-20T07:10:07,142,297,1,,
2014-01-13T00:30:50,771,1434,1,,
2017-02-10T14:02:27,5260,10156,1,,
2008-10-19T18:39:29,212,1795,,,
2007-07-22T05:57:57,10,10,1,,
2013-03-18T15:25:55,3538,6819,,,
2014-08-05T12:55:42,3493,6723,,,
2012-08-02T11:58:19,112,857,1,,
2014-03-10T23:45:20,1310,5725,1,,
2016-11-09T09:17:53,968,1900,1,,
2009-06-03T23:45:24,401,1623,1,,
2009-02-28T22:04:21,31,365,1,,
2009-10-01T10:25:45,1255,2377,0,,
2015-03-21T11:36:16,5542,10710,2,,
2013-01-31T04:50:08,2488,4766,,,
2015-10-16T03:43:42,3528,6792,2,,
2016-04-13T15:23:30,1036,6658,1,,
2017-02-24T01:58:51,6874,13300,,,
2009-01-26T17:59:55,730,1359,1,,
2017-05-15T01:55:18,7222,13971,1,,
2012-11-07T20:52:59,336,3026,1,,
2011-03-20T07:07:03,597,3231,2,,
2016-10-07T16:45:20,7043,13622,2,,
2014-07-23T23:49:57,2701,8377,,,
2013-02-04T13:33:19,4238,8182,2,,
2015-06-14T07:10:29,4011,7734,,,
2007-07-26T00:02:31,60,60,1,,
2011-07-20T21:10:23,1892,4812,1,,
2014-10-08T22:21:03,2514,9774,,,
2013-05-11T19:16:44,313,1874,,,
2011-07-01T02:09:11,1091,2060,,,
2007-11-02T01:07:53,107,141,1,,
2013-02-18T11:58:56,3023,5811,1,,
2012-03-03T18:47:41,593,2788,,,
2009-03-22T05:27:36,981,1848,1,,
2011-01-20T05:46:29,1353,2560,1,,
2014-08-15T00:07:08,2173,8900,2,,
2015-04-05T19:58:42,238,1974,1,,
2016-07-19T03:14:17,2773,5323,1,,
2013-11-14T19:10:10,4408,8505,1,,
2008-04-23T10:27:36,107,226,1,,
2015-10-14T04:34:36,976,1826,1,,
2014-06-22T16:00:31,2690,5172,1,,
2009-06-21T11:06:25,331,586,,,
2013-06-22T00:28:17,3375,6503,,,
2010-11-01T00:16:26,668,3104,1,,
2011-04-25T19:03:28,2651,5082,0,,
2016-05-16T01:44:42,1915,5099,,,
2013-07-22T05:36:45,4658,8993,,,
2007-10-31T16:57:00,50,50,1,,
2014-08-26T05:54:05,1965,3750,1,,
2011-05-21T15:22:46,2290,4381,1,,
2012-01-04T10:54:51,707,1302,1,,
2013-02-11T21:43:35,3085,5941,0,,
2012-12-30T15:03:07,118,324,0,,
2010-03-18T07:02:31,1714,3582,2,,
2014-08-16T00:44:29,4773,9210,1,,
2010-07-11T09:35:38,1407,2738,1,,
2012-01-12T08:39:05,2345,4487,,,
2014-05-01T08:47:42,1780,8058,,,
2010-07-11T05:00:41,1101,2070,0,,
2011-03-31T13:14:32,189,308,1,,
2008-12-19T17:53:19,751,1397,,,
2008-10-29T05:32:38,86,189,2,,
2008-05-07T17:01:13,49,821,2,,
2014-04-22T23:16:56,3699,7133,,,
2012-10-29T19:51:56,1260,4070,1,,
2013-01-30T08:00:44,14,86,1,,
2013-09-12T12:44:57,3451,6647,2,,
2014-06-15T21:51:49,3735,7203,2,,
2012-09-21T18:57:57,1923,3674,2,,
2009-05-22T09:35:42,629,1971,1,,
2010-05-22T15:33:14,128,544,1,,
2015-12-24T04:29:26,2899,11849,1,,
2007-09-13T07:08:42,36,88,,,
2014-05-27T04:15:28,4409,9782,2,,
2012-04-18T17:12:27,3416,6578,,,
2012-11-09T02:25:39,219,355,1,,
2016-01-19T07:24:38,3917,7555,1,,
2007-11-22T16:22:19,260,534,1,,
2012-03-25T19:23:13,6,1097,1,,
2009-03-11T13:40:07,420,1378,1,,
2011-01-06T07:34:37,637,1181,1,,
2013-08-12T14:04:00,60,60,1,,
2007-09-08T19:20:46,96,266,1,,
2012-12-07T03:38:30,1572,5679,,,
2009-10-17T00:40:30,786,1466,1,,
2011-01-15T14:40:30,1906,3640,2,,
2009-06-28T02:23:30,128,179,1,,
2010-04-08T11:14:17,1660,3156,1,,
2016-01-27T06:38:48,3247,7512,,,
2014-09-17T17:16:18,264,451,1,,
2007-10-10T10:05:32,90,107,,,
2007-08-20T00:36:13,62,62,1,,
2015-10-07T01:04:05,4433,10768,1,,
2013-08-01T20:23:14,1053,4117,0,,
2015-05-10T03:01:07,3246,6255,1,,
2010-09-04T09:36:19,1370,2594,1,,
2009-04-10T06:17:25,379,668,1,,
2011-04-15T01:14:31,1667,3180,,,
2013-07-22T22:33:44,610,1834,1,,
2010-10-15T11:00:30,2094,4015,,,
2010-07-16T01:07:30,2135,4090,1,,
2016-12-27T10:14:24,2932,5635,0,,
2010-10-22T22:06:43,1771,3386,0,,
2010-08-26T14:01:23,2096,4017,,,
2013-02-12T12:30:59,4029,8351,2,,
2012-02-14T09:01:11,837,2367,0,,
2007-11-06T12:28:13,74,476,1,,
2011-02-05T16:03:56,1668,3181,1,,
2011-07-07T12:11:37,366,4945,1,,
2013-12-14T02:02:50,495,4561,,,
2013-05-22T23:07:57,857,1605,2,,
2015-12-19T13:42:25,5241,10120,2,,
2015-08-25T00:08:56,2258,4332,,,
2016-04-22T02:44:43,1257,6002,,,
2009-03-03T20:41:06,703,1298,0,,
2012-05-02T01:22:21,3449,6645,1,,
2007-08-16T07:56:50,59,128,1,,
2015-01-07T22:18:40,1784,3399,,,
2010-03-18T04:55:07,1366,2590,1,,
2013-07-20T22:15:47,437,777,1,,
2010-07-30T07:18:53,4,326,1,,
2013-07-06T23:08:07,4576,8826,,,
2009-11-17T11:38:33,1204,2275,0,,
2009-03-18T04:30:20,219,1004,1,,
2012-12-25T18:41:32,1186,4500,1,,
2010-04-12T02:37:14,2052,3922,1,,
2010-03-26T20:27:30,211,753,2,,
2011-02-03T07:09:12,122,1206,1,,
2014-05-08T09:14:29,280,484,2,,
2007-08-17T23:22:37,111,145,,,
2014-06-10T01:59:58,173,2434,,,
2012-09-16T00:32:55,3547,6828,0,,
2013-04-17T10:09:54,1519,2896,1,,
2017-04-13T03:47:56,6058,11719,2,,
2010-08-20T04:00:01,1565,2976,1,,
2013-05-24T12:52:48,736,1365,1,,
2015-01-27T21:48:14,4398,8495,1,,
2017-01-19T06:26:08,4959,11912,2,,
2011-01-20T16:01:14,2016,3852,1,,
2012-05-06T16:12:46,1372,2596,1,,
2010-11-22T01:43:37,544,986,2,,
2016-06-08T10:42:16,4054,7811,1,,
2008-01-02T19:23:25,103,577,0,,
2015-04-14T21:38:36,4694,11115,,,
2012-06-29T13:13:08,169,1138,1,,
2013-10-19T20:39:29,1193,2706,1,,
2010-11-15T16:50:04,2161,4133,1,,
2010-08-17T06:40:25,2308,4416,1,,
2009-12-10T17:59:19,313,1874,1,,
2014-11-28T22:24:20,1879,5897,1,,
2015-01-10T01:41:02,1699,3246,1,,
2010-11-08T14:35:13,327,1904,1,,
2013-07-14T06:11:32,2411,4621,1,,
2010-07-03T15:28:27,255,3476,2,,
2012-10-28T18:26:12,3792,7311,2,,
2015-05-02T18:45:25,4654,10614,1,,
2007-08-01T04:16:27,23,79,0,,
2009-01-15T10:26:04,104,1028,,,
2016-12-28T12:05:00,6345,12278,2,,
2013-03-23T04:15:12,738,1664,1,,
2013-08-02T16:57:12,1765,3363,,,
2014-07-30T07:47:24,49,1236,2,,
2009-10-17T23:34:01,36,36,1,,
2014-07-15T02:57:45,1358,5760,1,,
2008-03-13T03:38:12,395,701,2,,
2013-10-21T23:27:46,3684,7101,1,,
2010-04-16T05:14:37,1943,3711,,,
2016-02-09T19:55:37,2437,4681,1,,
2017-02-19T13:54:55,3755,7240,1,,
